date,value
2023-08-06,107.827276510945
2023-08-07,99.5003858124688
2023-08-08,94.1190846626944
2023-08-09,90.6340550839857
2023-08-10,95.6187358857244
2023-08-11,97.6208327963617
2023-08-12,113.849056823465
2023-08-13,108.886777562921
2023-08-14,102.064622742639
2023-08-15,93.8234341904825
2023-08-16,91.9664351535974
2023-08-17,95.6664146680911
2023-08-18,101.680949418294
2023-08-19,111.170920333604
2023-08-20,112.194738839378
2023-08-21,99.0889687646501
2023-08-22,94.3360475814151
2023-08-23,90.0280246522061
2023-08-24,97.5671367755447
2023-08-25,98.210537879255
2023-08-26,113.876864025971
2023-08-27,108.090659212403
2023-08-28,94.3028334748219
2023-08-29,92.3898889576726
2023-08-30,88.0686407434962
2023-08-31,95.6008168823852
2023-09-01,97.9422469300304
2023-09-02,107.492620978183
2023-09-03,102.795950572212
2023-09-04,96.6591295693172
2023-09-05,85.2299361115405
2023-09-06,85.3774813610868
2023-09-07,95.1470310070818
2023-09-08,101.605270645729
2023-09-09,109.64192478729
2023-09-10,105.099485922239
2023-09-11,97.5810230808801
2023-09-12,91.6111800113303
2023-09-13,86.3900686400153
2023-09-14,97.0339821188062
2023-09-15,101.750762724185
2023-09-16,107.812352435875
2023-09-17,107.716279403805
2023-09-18,98.2235458233788
2023-09-19,86.0770909273356
2023-09-20,88.8370343478893
2023-09-21,91.1381877633931
2023-09-22,96.7003090452572
2023-09-23,107.690919560209
2023-09-24,112.556582763526
2023-09-25,99.4686016821643
2023-09-26,90.1433376753415
2023-09-27,91.1645193506411
2023-09-28,96.8903732395078
2023-09-29,102.052241738435
2023-09-30,108.780457626295
2023-10-01,116.586700764634
2023-10-02,99.8302218367557
2023-10-03,92.9732235378121
2023-10-04,92.2794748895981
2023-10-05,95.0896107653305
2023-10-06,102.670687620182
2023-10-07,107.474115860139
2023-10-08,111.766328883765
2023-10-09,98.8155716610286
2023-10-10,97.8696478970624
2023-10-11,88.37585095563
2023-10-12,98.4545004866956
2023-10-13,100.782518805012
2023-10-14,107.59016096267
2023-10-15,107.351041725843
2023-10-16,97.8836637338466
2023-10-17,93.8965652974749
2023-10-18,92.1514519215616
2023-10-19,92.7397445549516
2023-10-20,100.721865530728
2023-10-21,115.69063289424
2023-10-22,113.897381383341
2023-10-23,100.520037275409
2023-10-24,93.4650763607706
2023-10-25,91.6927202472087
2023-10-26,96.5916592596001
2023-10-27,98.6899873464799
2023-10-28,109.892855189197
2023-10-29,105.426352568493
2023-10-30,101.135502526612
2023-10-31,95.8425258076821
2023-11-01,90.8135211496673
2023-11-02,99.9511341296273
2023-11-03,98.9247454435301
2023-11-04,107.433172668092
2023-11-05,111.353036382309
2023-11-06,103.716367857491
2023-11-07,99.4892560948992
2023-11-08,91.7424759097015
2023-11-09,99.4927585853322
2023-11-10,103.02472473798
2023-11-11,111.830528606116
2023-11-12,114.057602054156
2023-11-13,103.590053464132
2023-11-14,91.6406520772052
2023-11-15,97.9368627336733
2023-11-16,116.135482419988
2023-11-17,102.436764622395
2023-11-18,114.376234923063
2023-11-19,114.030185250905
2023-11-20,103.57060450907
2023-11-21,95.4622864530645
2023-11-22,93.2009877714899
2023-11-23,98.5712443368468
2023-11-24,108.381554648612
2023-11-25,115.876948409302
2023-11-26,112.809324746213
2023-11-27,106.075821941555
2023-11-28,90.394015578478
2023-11-29,99.2642751546377
2023-11-30,95.1022597122455
2023-12-01,105.406591845747
2023-12-02,112.566601507669
2023-12-03,111.505045362821
2023-12-04,108.327119834961
2023-12-05,98.032617242922
2023-12-06,98.3179005230764
2023-12-07,100.901657995328
2023-12-08,108.910892847031
2023-12-09,117.043389738749
2023-12-10,112.791141003418
2023-12-11,109.145328454254
2023-12-12,99.2324833722511
2023-12-13,94.4571866832144
2023-12-14,101.157157286607
2023-12-15,112.966468292686
2023-12-16,120.429613833311
2023-12-17,116.618112739072
2023-12-18,106.822571636774
2023-12-19,101.012971967888
2023-12-20,105.588232389116
2023-12-21,104.670335465734
2023-12-22,111.406247787954
2023-12-23,122.250864972623
2023-12-24,119.543342566562
2023-12-25,108.409032381946
2023-12-26,102.697546629966
2023-12-27,101.137104391807
2023-12-28,104.890818550165
2023-12-29,113.564420553854
2023-12-30,120.966197568663
2023-12-31,122.235424005194
2024-01-01,110.250716098229
2024-01-02,104.801412004601
2024-01-03,97.2975727862671
2024-01-04,108.828250960656
2024-01-05,113.898427697073
